"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1999","Stratum_3"," [g]",65877082.2530531,7670473.34016057,0.13895137214302
"1","2000","Stratum_3"," [g]",91676202.9799063,10159975.0714787,0.132454484980532
"1","2001","Stratum_3"," [g]",199238312.425665,21857403.5288991,0.13094363073166
"1","2002","Stratum_3"," [g]",279259724.372975,32289299.0932515,0.139451961263598
"1","2003","Stratum_3"," [g]",562862138.129718,61904991.1253954,0.132535671258726
"1","2004","Stratum_3"," [g]",1664400167.07036,218537636.169719,0.154514863291637
"1","2005","Stratum_3"," [g]",631665501.29459,71780991.4970302,0.133491813317506
"1","2006","Stratum_3"," [g]",301014636.145517,39549215.1531362,0.158195994042513
"1","2007","Stratum_3"," [g]",326089690.941396,42311944.8684121,0.157840384724948
"1","2008","Stratum_3"," [g]",171458456.476151,19013215.5946424,0.132636080221068
"1","2009","Stratum_3"," [g]",630534907.203584,81791211.7178297,0.150849688607384
"1","2010","Stratum_3"," [g]",99471116.4214592,10743515.0939745,0.128468532899173
"1","2011","Stratum_3"," [g]",88658859.3772221,11689041.9893806,0.162321420370093
"1","2012","Stratum_3"," [g]",79067317.1522855,10918327.1796337,0.167183445598832
"1","2013","Stratum_3"," [g]",98350066.4607111,11546642.3664541,0.14197401144514
"1","2014","Stratum_3"," [g]",36649614.4470653,5601572.6742874,0.191518499569663
"1","2015","Stratum_3"," [g]",28170425.4828272,3848322.35389256,0.168816025446199
"1","2016","Stratum_3"," [g]",98407704.552425,14453197.074787,0.182887939847015
"1","2017","Stratum_3"," [g]",24212357.4476905,5109327.44376866,0.279184905829592
"1","2018","Stratum_3"," [g]",109394691.841509,19774024.1479875,0.231575343074485
"1","2019","Stratum_3"," [g]",176111351.726221,21372641.0018907,0.14723857883093
"1","2020","Stratum_3"," [g]",0,0,0
"1","2021","Stratum_3"," [g]",33021621.626261,5107209.67012107,0.191277577880783
"1","1982","Stratum_4"," [g]",3274245347.29888,331641579.646706,0.12183613586231
"1","1983","Stratum_4"," [g]",1422604489.81217,176880412.149398,0.15438843998357
"1","1984","Stratum_4"," [g]",1406737625.22696,182168414.328437,0.166468183749313
"1","1985","Stratum_4"," [g]",1519688241.08036,129831367.955918,0.102512280706718
"1","1986","Stratum_4"," [g]",1993784498.53789,210658355.596216,0.13060964790072
"1","1987","Stratum_4"," [g]",1828924539.11401,191165364.384885,0.131927725275426
"1","1988","Stratum_4"," [g]",2046281630.81149,292240101.590971,0.185677476432086
"1","1989","Stratum_4"," [g]",1108309507.59072,281534112.646851,0.344306073388849
"1","1990","Stratum_4"," [g]",425961692.722125,109329128.392122,0.350240022302416
"1","1991","Stratum_4"," [g]",1248612431.48934,175252682.525082,0.179798388675559
"1","1992","Stratum_4"," [g]",2679714070.03086,389604785.702441,0.187660502801778
"1","1993","Stratum_4"," [g]",779055848.948116,125633591.589099,0.211679752594881
"1","1994","Stratum_4"," [g]",1183979434.98942,152031281.499512,0.165415525803999
"1","1995","Stratum_4"," [g]",1570084898.88803,179476906.175691,0.143557974809242
"1","1996","Stratum_4"," [g]",1231985083.15963,197517223.065952,0.21677704075195
"1","1997","Stratum_4"," [g]",2112243143.77697,238940872.529584,0.142613475132534
"1","1998","Stratum_4"," [g]",547904826.042905,67374580.4237318,0.158167091308225
"1","1999","Stratum_4"," [g]",1589215304.15415,179285503.675399,0.141662813066772
"1","2000","Stratum_4"," [g]",1072772079.27881,122413219.129855,0.142570223473486
"1","2001","Stratum_4"," [g]",2881844457.82322,313529279.14229,0.136881069643559
"1","2002","Stratum_4"," [g]",2206209035.9958,255034606.22722,0.146983216738344
"1","2003","Stratum_4"," [g]",4124788839.767,544812105.963797,0.171113755604071
"1","2004","Stratum_4"," [g]",3019278570.00035,309427932.344824,0.128792647561863
"1","2005","Stratum_4"," [g]",1725784525.15854,203745455.368244,0.15162096072103
"1","2006","Stratum_4"," [g]",1687685414.20605,183115075.364571,0.136655794834297
"1","2007","Stratum_4"," [g]",2641244176.88402,317278509.943558,0.154289983607887
"1","2008","Stratum_4"," [g]",1995546195.63264,209391373.94864,0.131374469713079
"1","2009","Stratum_4"," [g]",1766182517.20228,342870401.601418,0.264957027345671
"1","2010","Stratum_4"," [g]",1185775603.34933,130980239.514229,0.138546471135827
"1","2011","Stratum_4"," [g]",1175984970.91922,176662162.754848,0.197620756625962
"1","2012","Stratum_4"," [g]",910849222.033974,107822326.840276,0.150374814726991
"1","2013","Stratum_4"," [g]",1151309933.46772,151838601.904187,0.172676451604598
"1","2014","Stratum_4"," [g]",518340337.357559,72478383.7726521,0.181823539515607
"1","2015","Stratum_4"," [g]",430079639.997386,64855303.7886292,0.201720028131048
"1","2016","Stratum_4"," [g]",826868817.89211,141236662.97265,0.231308300192833
"1","2017","Stratum_4"," [g]",367426576.72209,64398130.7478807,0.237132038219796
"1","2018","Stratum_4"," [g]",906404959.311468,225485329.463777,0.364250495961709
"1","2019","Stratum_4"," [g]",3222652417.30071,494173039.296341,0.203606274090569
"1","2020","Stratum_4"," [g]",0,0,0
"1","2021","Stratum_4"," [g]",337646241.517281,53177547.5061224,0.20321933229948
"1","1982","Stratum_5"," [g]",383394692.988512,70217905.6212012,0.235001186990931
"1","1983","Stratum_5"," [g]",142944837.220658,31368279.5022455,0.30094691934411
"1","1984","Stratum_5"," [g]",211486325.04398,46273935.6698187,0.312324949720642
"1","1985","Stratum_5"," [g]",313694634.58027,55744537.8478146,0.236181305256142
"1","1986","Stratum_5"," [g]",262776806.562197,55843081.1412785,0.300995974614666
"1","1987","Stratum_5"," [g]",958346262.646136,197006465.351235,0.282746631731097
"1","1988","Stratum_5"," [g]",496739679.502965,113685662.817939,0.335585975754923
"1","1989","Stratum_5"," [g]",185396076.051866,65288162.0063383,0.54625059201877
"1","1990","Stratum_5"," [g]",79771320.5218438,27916895.7437169,0.541703345128121
"1","1991","Stratum_5"," [g]",383855186.633166,94084782.5146891,0.352632275552809
"1","1992","Stratum_5"," [g]",909699853.367028,217513543.583345,0.341706262984026
"1","1993","Stratum_5"," [g]",171792610.425045,47359213.1845579,0.418783844967656
"1","1994","Stratum_5"," [g]",185058342.408838,41951411.3795528,0.330766169956803
"1","1995","Stratum_5"," [g]",326519001.419712,68206182.4831644,0.293198213276864
"1","1996","Stratum_5"," [g]",220180556.635159,53780730.1663471,0.36520205193821
"1","1997","Stratum_5"," [g]",580390095.26928,106647617.150601,0.246717692492352
"1","1998","Stratum_5"," [g]",163557176.276658,28055870.259923,0.23042254118817
"1","1999","Stratum_5"," [g]",240524012.708306,44735475.9597467,0.247438812149167
"1","2000","Stratum_5"," [g]",252463360.699779,47390809.8314762,0.254046802076885
"1","2001","Stratum_5"," [g]",772758463.027793,135864613.657614,0.235945589751175
"1","2002","Stratum_5"," [g]",581534681.145639,106356681.136394,0.245231777559469
"1","2003","Stratum_5"," [g]",954873379.835341,185631296.42343,0.269675114448854
"1","2004","Stratum_5"," [g]",746839982.555153,129873080.468081,0.23382545170058
"1","2005","Stratum_5"," [g]",644195221.14233,139805183.578328,0.300875304051092
"1","2006","Stratum_5"," [g]",452243082.158228,83256591.1001992,0.248947386666809
"1","2007","Stratum_5"," [g]",725170775.892716,147184199.034525,0.281038516640204
"1","2008","Stratum_5"," [g]",451996703.65022,99556618.1615314,0.314821736169037
"1","2009","Stratum_5"," [g]",316738719.675828,87857115.4315079,0.421641174743351
"1","2010","Stratum_5"," [g]",289601639.904537,55506953.5843575,0.259155311363139
"1","2011","Stratum_5"," [g]",167141531.520425,43678361.5287144,0.380826326175654
"1","2012","Stratum_5"," [g]",171290837.3851,35399429.8916514,0.28827186776163
"1","2013","Stratum_5"," [g]",481161836.289716,116029092.52373,0.34620366338729
"1","2014","Stratum_5"," [g]",57063200.117683,12754445.1024425,0.32328203946675
"1","2015","Stratum_5"," [g]",83613072.5329994,21802935.0088969,0.387530303349245
"1","2016","Stratum_5"," [g]",177918150.471828,50222261.355897,0.427799822073808
"1","2017","Stratum_5"," [g]",83209352.3567687,23929824.7574397,0.42629827586671
"1","2018","Stratum_5"," [g]",226487712.80184,77028353.1625885,0.540122768919304
"1","2019","Stratum_5"," [g]",611394495.597049,157798914.108212,0.385302138152792
"1","2020","Stratum_5"," [g]",0,0,0
"1","2021","Stratum_5"," [g]",70065480.8909778,17260172.4448739,0.348548646341869
