"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2003","Stratum_4"," [g]",672866177.036161,163930301.250011,0.305408347702898
"1","2004","Stratum_4"," [g]",1186878527.55808,251171140.15898,0.283448990383237
"1","2005","Stratum_4"," [g]",380427995.385788,70050818.8592367,0.232250616109928
"1","2006","Stratum_4"," [g]",473006811.353888,100853227.629317,0.267957742074311
"1","2007","Stratum_4"," [g]",778458284.359383,148873543.575921,0.246012103862709
"1","2008","Stratum_4"," [g]",336219170.055592,69047887.8475081,0.255949023113949
"1","2009","Stratum_4"," [g]",1042790335.78523,195103876.903272,0.232023910096083
"1","2010","Stratum_4"," [g]",2291553118.40567,462292737.014687,0.26233622310122
"1","2011","Stratum_4"," [g]",1041025806.84668,208742051.407648,0.25635775877722
"1","2012","Stratum_4"," [g]",1229136497.7837,257665300.349478,0.282591707794663
"1","2013","Stratum_4"," [g]",3456650625.43729,651419118.854708,0.242179998869406
"1","2014","Stratum_4"," [g]",2383945951.4761,518549891.587305,0.291600114373091
"1","2015","Stratum_4"," [g]",4741526707.69681,878075294.840348,0.241194986946449
"1","2016","Stratum_4"," [g]",5604191385.83601,845644949.158618,0.187031321480603
"1","2017","Stratum_4"," [g]",2546430301.28281,509462358.976698,0.266603062007057
"1","2018","Stratum_4"," [g]",6155769925.98484,1387046634.08255,0.312598563563623
"1","2019","Stratum_4"," [g]",1351987410.17839,287421020.479006,0.284984195927805
"1","2020","Stratum_4"," [g]",1413965221.26823,767078367.800691,0.883493087368377
"1","2021","Stratum_4"," [g]",1577132850.94545,337756556.10681,0.285745414617396
"1","2022","Stratum_4"," [g]",2615712575.8098,509595110.993943,0.257142498468053
"1","2023","Stratum_4"," [g]",5282449187.89481,1348824144.45853,0.352998932580356
"1","1982","Stratum_5"," [g]",683912252.578159,126358021.40821,0.244688944037152
"1","1983","Stratum_5"," [g]",211022377.273187,35425566.1307959,0.216860072205662
"1","1984","Stratum_5"," [g]",234452465.854307,41068623.6931954,0.227820348934693
"1","1985","Stratum_5"," [g]",102928392.253682,25142397.6808865,0.344049784462183
"1","1986","Stratum_5"," [g]",164870558.806919,31352189.4736858,0.238846893721461
"1","1987","Stratum_5"," [g]",651163051.042327,123531913.3456,0.250710351967345
"1","1988","Stratum_5"," [g]",139750271.579306,38319879.2997782,0.386848106168101
"1","1989","Stratum_5"," [g]",479829409.48604,208552591.651182,0.713715917637237
"1","1990","Stratum_5"," [g]",373752310.389962,161895903.604772,0.702435845188386
"1","1991","Stratum_5"," [g]",266866477.222642,120577836.991751,0.733883098884358
"1","1992","Stratum_5"," [g]",664011146.924967,150742690.595893,0.316868139560789
"1","1993","Stratum_5"," [g]",721219144.241432,167651961.183459,0.320676193555768
"1","1994","Stratum_5"," [g]",432674210.873275,99030295.2011803,0.309347718716944
"1","1995","Stratum_5"," [g]",528148323.587261,95702605.7467365,0.234751219838185
"1","1996","Stratum_5"," [g]",1113156416.86085,234883544.337455,0.281589653640302
"1","1997","Stratum_5"," [g]",1022627526.92336,213381377.29449,0.275656570045316
"1","1998","Stratum_5"," [g]",776649325.17447,160257050.950761,0.27236175748576
"1","1999","Stratum_5"," [g]",992985070.449048,205925888.226839,0.270960376699995
"1","2000","Stratum_5"," [g]",1211614980.52049,251711806.687933,0.275570601892949
"1","2001","Stratum_5"," [g]",2446298085.14928,559545165.230325,0.318342782875412
"1","2002","Stratum_5"," [g]",236788567.312797,42388860.0380009,0.231191864510373
"1","2003","Stratum_5"," [g]",108342137.709927,24185287.372337,0.294941601603627
"1","2004","Stratum_5"," [g]",700307078.629648,155639570.38647,0.308284251051266
"1","2005","Stratum_5"," [g]",358166955.994474,75644680.708819,0.27713485575108
"1","2006","Stratum_5"," [g]",232032030.154707,48575245.0022123,0.284306358930036
"1","2007","Stratum_5"," [g]",266669658.533316,65145034.2900346,0.336554559783559
"1","2008","Stratum_5"," [g]",47195221.7177739,12359971.2298722,0.381573982840041
"1","2009","Stratum_5"," [g]",550538028.871509,124718813.442355,0.306811256981306
"1","2010","Stratum_5"," [g]",1046322123.02756,256168202.822976,0.347931962607419
"1","2011","Stratum_5"," [g]",326925264.522449,69575032.5981748,0.289937661368322
"1","2012","Stratum_5"," [g]",513285444.850555,119778138.300043,0.32496272057335
"1","2013","Stratum_5"," [g]",1348482356.70628,433309154.712847,0.47257392916811
"1","2014","Stratum_5"," [g]",1316932038.39838,352640654.535043,0.381701337295207
"1","2015","Stratum_5"," [g]",1764928456.27608,451789550.535218,0.361212228501534
"1","2016","Stratum_5"," [g]",1578049029.99539,349092040.118398,0.303472564937742
"1","2017","Stratum_5"," [g]",1672217772.84356,503068186.287132,0.437461959815551
"1","2018","Stratum_5"," [g]",3349776744.86141,1247714800.03868,0.58621611102535
"1","2019","Stratum_5"," [g]",575336045.483902,145663499.127152,0.366874553677377
"1","2020","Stratum_5"," [g]",544610149.39909,299445499.779793,0.957154238532091
"1","2021","Stratum_5"," [g]",411477950.39805,109158918.067426,0.38894957789428
"1","2022","Stratum_5"," [g]",1364510247.79782,301459407.632632,0.304295849138336
"1","2023","Stratum_5"," [g]",809611428.697826,211357405.115473,0.391803223330138
