"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2019","Stratum_3"," [g]",3896180.94677407,680404.570487672,0.228831912442172
"1","2020","Stratum_3"," [g]",13208885.4217602,6184583.71155401,0.724774928687548
"1","2021","Stratum_3"," [g]",10331558.4644106,2137084.44711957,0.278919749477641
"1","2022","Stratum_3"," [g]",2437847.03218448,486790.863484016,0.272361441196101
"1","2023","Stratum_3"," [g]",2062710.14413691,428914.576265724,0.288554919844203
"1","1982","Stratum_4"," [g]",4330682.88580777,683630.931647121,0.212956504473316
"1","1983","Stratum_4"," [g]",3612186.42915158,601465.664018943,0.218791055390629
"1","1984","Stratum_4"," [g]",6485365.2877645,1061924.96853119,0.216592402519999
"1","1985","Stratum_4"," [g]",8299180.33603438,2023606.28086311,0.335471400151676
"1","1986","Stratum_4"," [g]",8263344.29141628,1723199.490647,0.268827144300654
"1","1987","Stratum_4"," [g]",47383235.519624,7793076.45729519,0.217418816925665
"1","1988","Stratum_4"," [g]",17558704.2767012,3908767.34869243,0.285540120062081
"1","1989","Stratum_4"," [g]",3619535.56878545,1154655.75582693,0.472289506961443
"1","1990","Stratum_4"," [g]",3909766.12328598,1275433.66008969,0.499523266433936
"1","1991","Stratum_4"," [g]",804974.322592171,309838.495668945,0.595850992234163
"1","1992","Stratum_4"," [g]",9171467.15234797,1522488.60436439,0.22427021940965
"1","1993","Stratum_4"," [g]",12219904.1708353,2116697.27860567,0.230352670227875
"1","1994","Stratum_4"," [g]",13397904.9498201,2575388.09955389,0.257896008761569
"1","1995","Stratum_4"," [g]",17145044.000213,2592485.041909,0.200138946061298
"1","1996","Stratum_4"," [g]",28384122.1328433,4522453.94335407,0.21925277473371
"1","1997","Stratum_4"," [g]",14148868.9816433,2901866.66433099,0.279048179343616
"1","1998","Stratum_4"," [g]",15307061.1620995,2566815.12442946,0.228345370148447
"1","1999","Stratum_4"," [g]",6542428.81037829,1484791.97227565,0.319996590219179
"1","2000","Stratum_4"," [g]",32018340.4307354,6014234.78868866,0.255249515943135
"1","2001","Stratum_4"," [g]",32306859.1936319,6913615.2654348,0.297402976603813
"1","2002","Stratum_4"," [g]",10475520.0953404,2198115.21888931,0.283586172754592
"1","2003","Stratum_4"," [g]",5024744.27174167,1111140.53974728,0.315866599674664
"1","2004","Stratum_4"," [g]",10678545.7114527,2449855.72908948,0.319876704686711
"1","2005","Stratum_4"," [g]",4683739.7384717,985878.416918459,0.285024942217058
"1","2006","Stratum_4"," [g]",12622833.5759499,2427820.41050414,0.2498790894316
"1","2007","Stratum_4"," [g]",4330218.97081108,894844.281146537,0.28397927095051
"1","2008","Stratum_4"," [g]",6292678.04987564,1676402.17347615,0.359039405456778
"1","2009","Stratum_4"," [g]",4853527.64340314,984269.918397048,0.275260362693981
"1","2010","Stratum_4"," [g]",7733129.6936646,1254086.37455693,0.220628719962444
"1","2011","Stratum_4"," [g]",3440733.84370923,552969.623911379,0.21786190566796
"1","2012","Stratum_4"," [g]",14378914.6404429,2843724.79933568,0.27715673836265
"1","2013","Stratum_4"," [g]",11963223.4839484,2403945.23447998,0.281545073127226
"1","2014","Stratum_4"," [g]",15755035.9694451,3627517.80249809,0.325967180954786
"1","2015","Stratum_4"," [g]",28646614.5617911,5685385.5081991,0.278343762417202
"1","2016","Stratum_4"," [g]",4941105.80572363,858538.543115757,0.230693812152585
"1","2017","Stratum_4"," [g]",13068285.1828662,2473373.54331709,0.265452014070742
"1","2018","Stratum_4"," [g]",20882663.2726121,4984552.55201547,0.346930563610996
"1","2019","Stratum_4"," [g]",5007612.90912537,921037.801829232,0.25623802812718
"1","2020","Stratum_4"," [g]",27727713.8877176,12930265.6282904,0.732337925152528
"1","2021","Stratum_4"," [g]",17916938.7564676,3300491.49533092,0.251071862676458
"1","2022","Stratum_4"," [g]",9211226.36527503,1962848.4814089,0.294367997384698
"1","2023","Stratum_4"," [g]",11172533.4683508,2471942.96057198,0.3145155859032
"1","1982","Stratum_5"," [g]",2346295.23187834,435602.524307411,0.250320107635943
"1","1983","Stratum_5"," [g]",1526126.27668862,327770.775769955,0.28884451389305
"1","1984","Stratum_5"," [g]",2882463.51769691,572133.83473042,0.262577964970989
"1","1985","Stratum_5"," [g]",872641.717276476,246707.815876676,0.429969525433899
"1","1986","Stratum_5"," [g]",1280545.80859516,311848.585278295,0.344484037705715
"1","1987","Stratum_5"," [g]",10481549.3538621,2130851.03963837,0.271134150708284
"1","1988","Stratum_5"," [g]",1100296.3406791,289193.562252115,0.384429631102102
"1","1989","Stratum_5"," [g]",1075517.77780693,423336.088688424,0.619260031740987
"1","1990","Stratum_5"," [g]",1470183.02449003,531828.943781851,0.568982212261264
"1","1991","Stratum_5"," [g]",252657.562390051,108181.060034413,0.679608701753807
"1","1992","Stratum_5"," [g]",2652198.03918943,672092.738850587,0.371184897551625
"1","1993","Stratum_5"," [g]",2357074.14512508,608977.698551392,0.377926845692526
"1","1994","Stratum_5"," [g]",3793615.17298479,855747.600643332,0.321214843303153
"1","1995","Stratum_5"," [g]",3712400.26315929,735657.68063439,0.272247501453047
"1","1996","Stratum_5"," [g]",10644156.4273661,2206968.42544259,0.282467978730093
"1","1997","Stratum_5"," [g]",3017493.42230877,640146.561499043,0.30196602621141
"1","1998","Stratum_5"," [g]",3544557.30686876,678837.602038633,0.268303227002859
"1","1999","Stratum_5"," [g]",1460169.66594412,342311.871275462,0.336369756989581
"1","2000","Stratum_5"," [g]",3846826.32409669,823524.328842016,0.30614941865652
"1","2001","Stratum_5"," [g]",3915052.85476693,860723.9771475,0.318593674321098
"1","2002","Stratum_5"," [g]",1679601.6462932,357787.230227017,0.30225292316532
"1","2003","Stratum_5"," [g]",2354416.42237883,569946.616321727,0.331048487281869
"1","2004","Stratum_5"," [g]",2031337.19947069,495245.754250328,0.356461219562797
"1","2005","Stratum_5"," [g]",1007938.32138261,250591.954143725,0.350242397616949
"1","2006","Stratum_5"," [g]",2336603.62442037,547409.377598636,0.322184604242408
"1","2007","Stratum_5"," [g]",1359049.571153,343257.449853116,0.362928525797328
"1","2008","Stratum_5"," [g]",604233.058773317,179084.446941776,0.457694003879997
"1","2009","Stratum_5"," [g]",1713804.4697684,417442.403989336,0.347235772780494
"1","2010","Stratum_5"," [g]",3923712.09758739,870978.189149964,0.314274412908271
"1","2011","Stratum_5"," [g]",2824674.57073608,669024.159802872,0.317958327735912
"1","2012","Stratum_5"," [g]",3422008.49096779,776612.950749057,0.32661914718711
"1","2013","Stratum_5"," [g]",2089678.24414851,578124.261128552,0.423123984970167
"1","2014","Stratum_5"," [g]",5690865.80115903,1421125.56876749,0.361634292199969
"1","2015","Stratum_5"," [g]",5986825.28774575,1387158.23254187,0.337117973300481
"1","2016","Stratum_5"," [g]",1428318.67807133,328724.781266727,0.326747007698067
"1","2017","Stratum_5"," [g]",5078258.30079794,1374963.1840387,0.393648209463744
"1","2018","Stratum_5"," [g]",5393358.25434864,1758140.83048391,0.515742138528911
"1","2019","Stratum_5"," [g]",1641721.15615864,420226.557975351,0.374364513706047
"1","2020","Stratum_5"," [g]",7381066.21123401,3489740.47177315,0.75458685329918
"1","2021","Stratum_5"," [g]",3397174.36884709,929449.624699942,0.409336287489379
"1","2022","Stratum_5"," [g]",1769987.29615704,442041.45316965,0.361094913294834
"1","2023","Stratum_5"," [g]",2090239.84354421,570520.255255118,0.394274520656076
