"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1986","Stratum_3"," [g]",294647631.549036,25348268.0332197,0.0954774750121127
"1","1987","Stratum_3"," [g]",704604279.634329,65937413.8008792,0.104176325968711
"1","1988","Stratum_3"," [g]",625238916.698053,79166681.3360319,0.139962642141378
"1","1989","Stratum_3"," [g]",98720360.7301733,11190100.2578509,0.127885817400617
"1","1990","Stratum_3"," [g]",134476404.735967,9922068.25147671,0.0815177288768097
"1","1991","Stratum_3"," [g]",201052425.673534,13356481.8426854,0.0731605514051567
"1","1992","Stratum_3"," [g]",375740192.592807,31648611.4088342,0.093596361445829
"1","1993","Stratum_3"," [g]",226245479.033482,15776111.9001852,0.076892991514589
"1","1994","Stratum_3"," [g]",198434829.766407,26657645.416317,0.160506744481827
"1","1995","Stratum_3"," [g]",340282608.353948,42528420.1258839,0.141804055881547
"1","1996","Stratum_3"," [g]",363363757.337081,34531764.6294836,0.108672911930688
"1","1997","Stratum_3"," [g]",271307896.370346,26096660.5650169,0.110363237587125
"1","1998","Stratum_3"," [g]",325195422.142534,35362099.3034401,0.126467318380788
"1","1999","Stratum_3"," [g]",177472936.77414,16485872.0539486,0.106170386945044
"1","2000","Stratum_3"," [g]",235748054.347867,22439456.7266997,0.108850002496189
"1","2001","Stratum_3"," [g]",288211726.334855,28536542.7430285,0.114063308802486
"1","2002","Stratum_3"," [g]",343760275.846869,34199583.4328328,0.114924651606167
"1","2003","Stratum_3"," [g]",744885592.077174,77463071.4511583,0.120565308898442
"1","2004","Stratum_3"," [g]",1557616662.44413,176309655.331241,0.127613696885054
"1","2005","Stratum_3"," [g]",655144966.560204,65110144.1556617,0.112616096514513
"1","2006","Stratum_3"," [g]",377028024.510623,42552141.5473971,0.13061205460868
"1","2007","Stratum_3"," [g]",323473669.574352,36562921.4851087,0.131227499928825
"1","2008","Stratum_3"," [g]",263796987.771008,25287367.8723846,0.110111503962972
"1","2009","Stratum_3"," [g]",727821511.193354,82684451.3987246,0.128597321316402
"1","2010","Stratum_3"," [g]",145227960.486664,13734500.6250656,0.107801565944303
"1","2011","Stratum_3"," [g]",163768283.787541,18744060.7173702,0.133346139754579
"1","2012","Stratum_3"," [g]",203471705.630651,19630395.2835829,0.110816901185677
"1","2013","Stratum_3"," [g]",153596901.820972,15430325.3000664,0.116232039910823
"1","2014","Stratum_3"," [g]",239185023.25483,28492331.317166,0.141130449164691
"1","2015","Stratum_3"," [g]",217891746.690241,22863651.924335,0.122758229075441
"1","2016","Stratum_3"," [g]",163673479.351124,19266925.6382319,0.138651236936788
"1","2017","Stratum_3"," [g]",217095848.428172,35452176.7633712,0.201865906146118
"1","2018","Stratum_3"," [g]",308194554.458679,44344580.4670005,0.17275641820312
"1","2019","Stratum_3"," [g]",352277091.451956,34110322.7234778,0.11230652537453
"1","2020","Stratum_3"," [g]",0,0,0
"1","2021","Stratum_3"," [g]",212674651.506531,23283112.6075805,0.126018520901906
"1","2022","Stratum_3"," [g]",171956915.069516,22802644.5925917,0.157368819212583
"1","2023","Stratum_3"," [g]",304648588.82422,30617279.7351783,0.115552315170762
"1","1982","Stratum_4"," [g]",3957749138.46849,351938507.181869,0.103744831205506
"1","1983","Stratum_4"," [g]",1636740054.97272,179871170.898277,0.131005206204257
"1","1984","Stratum_4"," [g]",1270865642.75419,148737343.407101,0.141463494095412
"1","1985","Stratum_4"," [g]",1522623969.82006,119830425.941327,0.0907214357081459
"1","1986","Stratum_4"," [g]",1939121478.67125,185013008.008163,0.112117879656615
"1","1987","Stratum_4"," [g]",1711274044.24171,163523549.267173,0.113926997398747
"1","1988","Stratum_4"," [g]",1767847846.87305,232878296.886603,0.159467161632767
"1","1989","Stratum_4"," [g]",1014643560.76899,237614182.77365,0.293372390863821
"1","1990","Stratum_4"," [g]",894791221.498488,211937247.506931,0.303434792080301
"1","1991","Stratum_4"," [g]",1683065200.99708,206522955.857235,0.148106639447877
"1","1992","Stratum_4"," [g]",3232897905.09451,418113403.194437,0.157224496291143
"1","1993","Stratum_4"," [g]",1761903072.52993,253695430.385273,0.178854513818218
"1","1994","Stratum_4"," [g]",1433213746.34471,167276288.92211,0.142283964493954
"1","1995","Stratum_4"," [g]",1665596105.79905,173437405.462797,0.123462270995063
"1","1996","Stratum_4"," [g]",1545338964.25052,225242113.931243,0.184053294441406
