"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2023","Stratum_2"," [g]",21719726735.2838,2813778918.46451,0.161650199674334
"1","1982","Stratum_3"," [g]",2342427305.10925,233768146.20076,0.111788494485912
"1","1983","Stratum_3"," [g]",1362085733.16167,162813669.256814,0.134514176473343
"1","1984","Stratum_3"," [g]",1519903944.26211,211068941.236548,0.157181899317144
"1","1985","Stratum_3"," [g]",1304625493.55816,146478704.843258,0.125142886255854
"1","1986","Stratum_3"," [g]",1139212647.51937,128838364.425486,0.126923040411557
"1","1987","Stratum_3"," [g]",1023667627.99451,114365580.711778,0.124274581549635
"1","1988","Stratum_3"," [g]",799983708.303267,139619555.33436,0.210577113842251
"1","1989","Stratum_3"," [g]",2089862767.37767,234216878.452096,0.127161079031088
"1","1990","Stratum_3"," [g]",1184628382.70708,164418912.009854,0.151133171416178
"1","1991","Stratum_3"," [g]",1722462532.31872,147242429.911754,0.0913018110623336
"1","1992","Stratum_3"," [g]",1813261440.08687,161623991.853735,0.0975761569454224
"1","1993","Stratum_3"," [g]",1313366592.59073,117391583.201164,0.0986853780426041
"1","1994","Stratum_3"," [g]",2133149579.41462,186752029.218081,0.0964737531877906
"1","1995","Stratum_3"," [g]",1173355862.40351,207489594.686189,0.203083346173054
"1","1996","Stratum_3"," [g]",1432158401.30375,296643058.943869,0.241325692714986
"1","1997","Stratum_3"," [g]",1583143474.10553,292991547.482349,0.212559414686731
"1","1998","Stratum_3"," [g]",1858745884.8535,309001408.385877,0.188704548076203
"1","1999","Stratum_3"," [g]",1935880011.66796,371372909.569804,0.22005389036082
"1","2000","Stratum_3"," [g]",5511092627.5302,699725980.046387,0.146263892682591
"1","2001","Stratum_3"," [g]",11915009460.9626,1417291157.58979,0.135640645128733
"1","2002","Stratum_3"," [g]",4199189898.13186,564230049.588176,0.153378128583585
"1","2003","Stratum_3"," [g]",1535798037.89223,264334787.448609,0.202991754381343
